temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m,DATE,HOUR
-2.1,80,3.05,0.0,0.0,,-5.0,18/03/2014,8
-1.6,79,3.04,0.0,0.0,,-4.7,18/03/2014,9
-0.4,77,3.61,0.0,0.0,,-4.0,18/03/2014,10
0.2,77,4.17,0.0,0.0,,-3.4,18/03/2014,11
1.1,75,4.11,0.0,0.0,,-2.9,18/03/2014,12
2.1,72,3.89,0.0,0.0,,-2.4,18/03/2014,13
2.4,71,3.49,0.0,0.0,,-2.3,18/03/2014,14
2.8,67,3.26,0.0,0.0,,-2.7,18/03/2014,15
3.0,67,3.08,0.0,0.0,,-2.5,18/03/2014,16
3.1,68,2.69,0.0,0.0,,-2.3,18/03/2014,17
2.6,75,1.36,0.0,0.0,,-1.4,18/03/2014,18
2.3,76,1.6,0.0,0.0,,-1.5,18/03/2014,19
2.1,77,2.1,0.0,0.0,,-1.5,18/03/2014,20
1.8,79,1.71,0.0,0.0,,-1.4,18/03/2014,21
1.8,79,2.04,0.0,0.0,,-1.5,18/03/2014,22
1.7,79,2.63,0.0,0.0,,-1.6,18/03/2014,23
1.6,80,2.5,0.0,0.0,,-1.5,19/03/2014,0
1.4,82,2.7,0.0,0.0,,-1.4,19/03/2014,1
1.3,84,2.6,0.0,0.0,,-1.1,19/03/2014,2
1.6,82,2.0,0.0,0.0,,-1.1,19/03/2014,3
1.4,86,1.63,0.0,0.0,,-0.8,19/03/2014,4
1.4,86,1.84,0.0,0.0,,-0.6,19/03/2014,5
1.4,87,1.62,0.0,0.0,,-0.4,19/03/2014,6
1.5,88,1.97,0.0,0.0,,-0.3,19/03/2014,7
1.5,89,2.06,0.0,0.0,,-0.1,19/03/2014,8
1.9,89,2.4,0.0,0.0,,0.2,19/03/2014,9
2.5,88,2.04,0.0,0.0,,0.7,19/03/2014,10
2.6,90,1.71,0.0,0.0,,1.1,19/03/2014,11
2.6,91,1.17,0.0,0.0,,1.3,19/03/2014,12
4.9,85,0.98,0.3,0.0,,2.6,19/03/2014,13
5.2,88,1.12,0.3,0.0,,3.3,19/03/2014,14
4.2,91,1.53,0.5,0.0,,2.9,19/03/2014,15
4.6,92,1.36,0.4,0.0,,3.3,19/03/2014,16
4.7,93,1.14,0.4,0.0,,3.7,19/03/2014,17
4.6,95,0.81,0.5,0.0,,3.8,19/03/2014,18
4.3,97,1.63,0.2,0.0,,3.9,19/03/2014,19
4.0,98,1.41,0.1,0.0,,3.7,19/03/2014,20
4.4,99,1.7,0.0,0.0,,4.2,19/03/2014,21
4.5,99,2.28,0.0,0.0,,4.3,19/03/2014,22
4.7,98,2.8,0.0,0.0,,4.4,19/03/2014,23
4.7,98,2.78,0.0,0.0,,4.4,20/03/2014,0
4.3,98,2.64,0.0,0.0,,4.1,20/03/2014,1
4.2,98,2.52,0.0,0.0,,3.9,20/03/2014,2
3.8,98,2.73,0.0,0.0,,3.6,20/03/2014,3
4.0,97,3.22,0.0,0.0,,3.5,20/03/2014,4
4.3,95,3.61,0.0,0.0,,3.6,20/03/2014,5
4.6,95,2.14,0.0,0.0,,3.8,20/03/2014,6
4.2,94,2.38,0.0,0.0,,3.4,20/03/2014,7
4.2,94,2.86,0.0,0.0,,3.2,20/03/2014,8
5.7,89,3.1,0.0,0.0,,4.1,20/03/2014,9
7.8,73,3.96,0.0,0.0,,3.3,20/03/2014,10
9.2,57,6.29,0.0,0.0,,1.1,20/03/2014,11
10.4,49,6.43,0.0,0.0,,0.0,20/03/2014,12
11.8,42,6.32,0.0,0.0,,-0.7,20/03/2014,13
12.5,39,5.98,0.0,0.0,,-1.2,20/03/2014,14
13.8,34,6.0,0.0,0.0,,-1.9,20/03/2014,15
13.8,31,6.58,0.0,0.0,,-2.9,20/03/2014,16
13.0,33,6.07,0.0,0.0,,-3.0,20/03/2014,17
12.2,33,4.59,0.0,0.0,,-3.4,20/03/2014,18
10.6,35,3.26,0.0,0.0,,-4.3,20/03/2014,19
9.0,37,3.89,0.0,0.0,,-4.9,20/03/2014,20
7.8,41,4.1,0.0,0.0,,-4.8,20/03/2014,21
6.5,46,3.26,0.0,0.0,,-4.3,20/03/2014,22
4.9,55,2.2,0.0,0.0,,-3.4,20/03/2014,23
3.4,63,2.15,0.0,0.0,,-3.1,21/03/2014,0
2.2,69,2.33,0.0,0.0,,-3.0,21/03/2014,1
1.3,73,2.19,0.0,0.0,,-3.1,21/03/2014,2
1.2,75,2.18,0.0,0.0,,-2.7,21/03/2014,3
1.4,76,2.18,0.0,0.0,,-2.4,21/03/2014,4
2.1,76,2.09,0.0,0.0,,-1.7,21/03/2014,5
2.6,76,2.34,0.0,0.0,,-1.2,21/03/2014,6
2.6,79,2.08,0.0,0.0,,-0.7,21/03/2014,7
2.7,81,2.14,0.0,0.0,,-0.2,21/03/2014,8
6.1,69,1.72,0.0,0.0,,0.8,21/03/2014,9
8.2,60,2.38,0.0,0.0,,1.0,21/03/2014,10
9.7,56,2.5,0.0,0.0,,1.4,21/03/2014,11
11.5,50,2.86,0.0,0.0,,1.5,21/03/2014,12
12.9,46,3.81,0.0,0.0,,1.4,21/03/2014,13
13.4,44,4.41,0.0,0.0,,1.4,21/03/2014,14
11.9,55,3.56,0.2,0.0,,3.2,21/03/2014,15
10.5,66,3.04,0.7,0.0,,4.4,21/03/2014,16
11.3,63,2.51,0.0,0.0,,4.5,21/03/2014,17
11.0,63,1.94,0.0,0.0,,4.3,21/03/2014,18
9.9,68,1.42,0.0,0.0,,4.4,21/03/2014,19
8.1,77,1.43,0.0,0.0,,4.3,21/03/2014,20
6.5,83,1.61,0.0,0.0,,3.9,21/03/2014,21
5.2,88,2.22,0.0,0.0,,3.5,21/03/2014,22
4.4,91,2.55,0.0,0.0,,3.0,21/03/2014,23
3.9,91,2.62,0.0,0.0,,2.5,22/03/2014,0
3.6,89,2.62,0.0,0.0,,2.0,22/03/2014,1
3.6,88,2.97,0.0,0.0,,1.8,22/03/2014,2
4.0,85,3.19,0.0,0.0,,1.7,22/03/2014,3
4.5,84,3.1,0.0,0.0,,2.0,22/03/2014,4
5.4,79,3.55,0.0,0.0,,2.1,22/03/2014,5
6.7,71,3.8,0.0,0.0,,1.9,22/03/2014,6
7.8,66,4.1,0.0,0.0,,1.8,22/03/2014,7
8.7,64,4.33,0.0,0.0,,2.2,22/03/2014,8
10.0,62,4.5,0.0,0.0,,3.0,22/03/2014,9
11.8,60,4.44,0.0,0.0,,4.2,22/03/2014,10
14.2,53,5.23,0.0,0.0,,4.8,22/03/2014,11
16.6,48,4.97,0.0,0.0,,5.6,22/03/2014,12
18.4,41,4.69,0.0,0.0,,4.9,22/03/2014,13
18.9,37,5.25,0.0,0.0,,3.9,22/03/2014,14
20.0,34,5.1,0.0,0.0,,3.8,22/03/2014,15
19.7,34,4.9,0.0,0.0,,3.3,22/03/2014,16
19.1,36,4.21,0.0,0.0,,3.7,22/03/2014,17
17.7,40,2.61,0.0,0.0,,4.0,22/03/2014,18
15.1,45,2.5,0.0,0.0,,3.2,22/03/2014,19
12.8,49,2.94,0.0,0.0,,2.4,22/03/2014,20
11.1,53,2.83,0.0,0.0,,2.0,22/03/2014,21
9.7,57,3.61,0.0,0.0,,1.5,22/03/2014,22
8.3,60,3.54,0.0,0.0,,1.0,22/03/2014,23
7.1,62,3.22,0.0,0.0,,0.2,23/03/2014,0
6.0,62,3.11,0.0,0.0,,-0.7,23/03/2014,1
5.0,62,3.34,0.0,0.0,,-1.7,23/03/2014,2
5.2,60,3.47,0.0,0.0,,-1.9,23/03/2014,3
4.7,59,3.4,0.0,0.0,,-2.6,23/03/2014,4
4.0,60,3.32,0.0,0.0,,-3.1,23/03/2014,5
3.4,61,2.5,0.0,0.0,,-3.4,23/03/2014,6
2.7,65,1.97,0.0,0.0,,-3.3,23/03/2014,7
2.6,70,2.37,0.0,0.0,,-2.4,23/03/2014,8
4.3,57,2.24,0.0,0.0,,-3.4,23/03/2014,9
5.1,55,2.92,0.0,0.0,,-3.3,23/03/2014,10
5.5,54,3.1,0.0,0.0,,-3.2,23/03/2014,11
5.9,54,2.62,0.0,0.0,,-2.8,23/03/2014,12
6.5,52,2.51,0.0,0.0,,-2.6,23/03/2014,13
6.5,52,2.84,0.0,0.0,,-2.6,23/03/2014,14
7.5,48,3.54,0.0,0.0,,-2.9,23/03/2014,15
7.1,50,4.16,0.0,0.0,,-2.7,23/03/2014,16
6.5,54,4.48,0.0,0.0,,-2.2,23/03/2014,17
6.5,52,4.05,0.0,0.0,,-2.7,23/03/2014,18
5.6,48,3.75,0.0,0.0,,-4.6,23/03/2014,19
4.5,46,3.36,0.0,0.0,,-6.0,23/03/2014,20
3.8,42,4.42,0.0,0.0,,-7.9,23/03/2014,21
3.0,37,5.52,0.0,0.0,,-10.3,23/03/2014,22
2.0,34,5.42,0.0,0.0,,-12.3,23/03/2014,23
0.9,33,5.22,0.0,0.0,,-13.5,24/03/2014,0
-0.1,34,4.92,0.0,0.0,,-14.2,24/03/2014,1
-0.9,35,4.74,0.0,0.0,,-14.6,24/03/2014,2
-1.7,36,4.58,0.0,0.0,,-14.9,24/03/2014,3
-2.2,35,4.38,0.0,0.0,,-15.5,24/03/2014,4
-2.6,35,4.11,0.0,0.0,,-15.9,24/03/2014,5
-3.0,35,3.7,0.0,0.0,,-16.2,24/03/2014,6
-3.3,39,3.51,0.0,0.0,,-15.5,24/03/2014,7
-3.1,39,3.48,0.0,0.0,,-15.0,24/03/2014,8
-2.0,37,3.26,0.0,0.0,,-14.7,24/03/2014,9
-0.8,36,2.82,0.0,0.0,,-14.1,24/03/2014,10
0.4,35,2.48,0.0,0.0,,-13.4,24/03/2014,11
1.7,33,2.55,0.0,0.0,,-12.7,24/03/2014,12
2.9,32,3.08,0.0,0.0,,-12.1,24/03/2014,13
3.9,31,3.28,0.0,0.0,,-11.7,24/03/2014,14
3.6,32,3.44,0.0,0.0,,-11.7,24/03/2014,15
4.2,29,3.98,0.0,0.0,,-12.4,24/03/2014,16
4.3,28,3.67,0.0,0.0,,-12.4,24/03/2014,17
4.4,27,1.97,0.0,0.0,,-13.1,24/03/2014,18
3.9,30,0.41,0.0,0.0,,-12.0,24/03/2014,19
2.0,39,1.22,0.0,0.0,,-10.4,24/03/2014,20
0.6,46,1.49,0.0,0.0,,-9.7,24/03/2014,21
-0.6,59,1.13,0.0,0.0,,-7.7,24/03/2014,22
-1.4,64,1.46,0.0,0.0,,-7.3,24/03/2014,23
-0.9,61,1.34,0.0,0.0,,-7.5,25/03/2014,0
-1.5,67,1.2,0.0,0.0,,-6.7,25/03/2014,1
-2.0,74,1.33,0.0,0.0,,-6.1,25/03/2014,2
-2.8,77,1.7,0.0,0.0,,-6.3,25/03/2014,3
-2.9,82,1.43,0.0,0.0,,-5.6,25/03/2014,4
-2.4,84,1.3,0.0,0.0,,-4.8,25/03/2014,5
-2.1,86,0.91,0.0,0.0,,-4.1,25/03/2014,6
-2.0,88,0.95,0.0,0.0,,-3.7,25/03/2014,7
-1.0,89,1.73,0.1,0.07,,-2.6,25/03/2014,8
0.5,82,2.39,0.3,0.21,,-2.2,25/03/2014,9
1.3,80,4.03,0.5,0.35,,-1.8,25/03/2014,10
1.6,81,4.46,0.9,0.63,,-1.3,25/03/2014,11
2.2,75,4.67,1.1,0.77,,-1.8,25/03/2014,12
2.5,75,4.26,1.1,0.77,,-1.5,25/03/2014,13
2.9,73,3.86,0.9,0.63,,-1.6,25/03/2014,14
2.7,70,3.49,0.4,0.28,,-2.2,25/03/2014,15
2.7,69,3.24,0.3,0.21,,-2.4,25/03/2014,16
2.2,73,3.05,0.3,0.21,,-2.2,25/03/2014,17
1.3,81,2.2,0.4,0.28,,-1.6,25/03/2014,18
0.5,89,2.15,0.4,0.28,,-1.0,25/03/2014,19
0.1,92,2.4,0.4,0.28,,-1.0,25/03/2014,20
-0.2,93,2.31,0.3,0.21,,-1.1,25/03/2014,21
-0.5,94,2.06,0.0,0.07,,-1.4,25/03/2014,22
-1.1,94,2.2,0.0,0.0,,-2.0,25/03/2014,23
-1.9,93,1.92,0.0,0.0,,-2.9,26/03/2014,0
-2.5,92,2.13,0.0,0.0,,-3.6,26/03/2014,1
-3.4,91,2.59,0.0,0.0,,-4.6,26/03/2014,2
-3.0,84,4.34,0.0,0.0,,-5.3,26/03/2014,3
-2.4,69,5.83,0.0,0.0,,-7.4,26/03/2014,4
-2.3,63,6.01,0.0,0.0,,-8.4,26/03/2014,5
-2.4,62,6.24,0.0,0.0,,-8.6,26/03/2014,6
-2.6,61,6.04,0.0,0.0,,-9.0,26/03/2014,7
-2.5,61,5.12,0.0,0.0,,-8.9,26/03/2014,8
-1.5,54,7.21,0.0,0.0,,-9.7,26/03/2014,9
-0.7,49,7.36,0.0,0.0,,-10.1,26/03/2014,10
-0.1,47,7.5,0.0,0.0,,-10.0,26/03/2014,11
0.3,45,7.78,0.0,0.0,,-10.2,26/03/2014,12
0.7,41,8.09,0.0,0.0,,-11.0,26/03/2014,13
1.0,36,7.81,0.0,0.0,,-12.4,26/03/2014,14
0.7,34,7.45,0.0,0.0,,-13.3,26/03/2014,15
0.9,34,7.17,0.0,0.0,,-13.2,26/03/2014,16
1.0,35,6.92,0.0,0.0,,-12.9,26/03/2014,17
0.7,36,5.42,0.0,0.0,,-12.6,26/03/2014,18
-0.3,43,3.99,0.0,0.0,,-11.5,26/03/2014,19
-2.0,48,3.2,0.0,0.0,,-11.5,26/03/2014,20
-3.6,53,3.29,0.0,0.0,,-11.8,26/03/2014,21
-5.5,57,3.4,0.0,0.0,,-12.7,26/03/2014,22
-5.7,51,3.02,0.0,0.0,,-14.2,26/03/2014,23
-3.3,41,2.42,0.0,0.0,,-14.8,27/03/2014,0
-2.0,38,2.7,0.0,0.0,,-14.6,27/03/2014,1
-2.0,37,2.78,0.0,0.0,,-14.7,27/03/2014,2
-2.6,37,2.84,0.0,0.0,,-15.1,27/03/2014,3
-2.6,38,2.28,0.0,0.0,,-15.0,27/03/2014,4
-2.7,39,2.14,0.0,0.0,,-14.8,27/03/2014,5
-2.8,40,0.81,0.0,0.0,,-14.7,27/03/2014,6
-2.8,41,1.04,0.0,0.0,,-14.1,27/03/2014,7
-2.4,41,0.82,0.0,0.0,,-13.9,27/03/2014,8
-1.1,36,1.36,0.0,0.0,,-14.4,27/03/2014,9
-1.3,59,1.9,0.0,0.0,,-8.3,27/03/2014,10
3.3,32,2.5,0.0,0.0,,-11.9,27/03/2014,11
5.0,37,3.21,0.0,0.0,,-8.4,27/03/2014,12
6.2,37,3.8,0.0,0.0,,-7.6,27/03/2014,13
7.4,35,4.33,0.0,0.0,,-7.1,27/03/2014,14
8.0,34,4.52,0.0,0.0,,-6.9,27/03/2014,15
8.4,34,4.6,0.0,0.0,,-6.4,27/03/2014,16
8.5,36,4.5,0.0,0.0,,-5.9,27/03/2014,17
7.7,42,2.42,0.0,0.0,,-4.5,27/03/2014,18
5.7,49,3.33,0.0,0.0,,-4.2,27/03/2014,19
3.8,57,3.8,0.0,0.0,,-4.0,27/03/2014,20
3.1,60,4.08,0.0,0.0,,-3.9,27/03/2014,21
3.2,59,4.11,0.0,0.0,,-4.0,27/03/2014,22
3.5,58,4.22,0.0,0.0,,-4.0,27/03/2014,23
3.8,57,4.5,0.0,0.0,,-3.9,28/03/2014,0
4.0,58,4.7,0.0,0.0,,-3.6,28/03/2014,1
4.2,60,4.88,0.0,0.0,,-2.8,28/03/2014,2
5.0,59,4.97,0.0,0.0,,-2.3,28/03/2014,3
5.4,65,5.15,0.0,0.0,,-0.7,28/03/2014,4
6.1,69,5.48,0.0,0.0,,0.8,28/03/2014,5
6.9,71,5.02,0.0,0.0,,2.1,28/03/2014,6
7.2,75,4.69,0.0,0.0,,3.0,28/03/2014,7
8.0,76,4.75,0.0,0.0,,3.9,28/03/2014,8
9.5,73,5.1,0.0,0.0,,4.9,28/03/2014,9
10.8,73,5.75,0.0,0.0,,6.2,28/03/2014,10
12.8,71,5.68,0.8,0.0,,7.6,28/03/2014,11
13.5,71,6.36,0.0,0.0,,8.3,28/03/2014,12
14.4,69,5.99,0.0,0.0,,8.7,28/03/2014,13
15.7,66,9.06,0.0,0.0,,9.3,28/03/2014,14
18.2,59,8.93,0.0,0.0,,9.9,28/03/2014,15
19.0,56,6.76,0.0,0.0,,10.1,28/03/2014,16
18.8,58,5.81,0.0,0.0,,10.4,28/03/2014,17
18.3,60,5.19,0.0,0.0,,10.3,28/03/2014,18
17.3,62,5.15,0.0,0.0,,10.0,28/03/2014,19
16.0,67,4.79,0.0,0.0,,9.9,28/03/2014,20
15.1,71,4.66,0.0,0.0,,10.0,28/03/2014,21
14.2,76,4.38,0.0,0.0,,10.0,28/03/2014,22
13.1,82,4.1,0.0,0.0,,10.1,28/03/2014,23
11.9,88,3.48,0.0,0.0,,10.1,29/03/2014,0
11.3,91,2.55,0.0,0.0,,9.9,29/03/2014,1
10.9,93,1.57,0.0,0.0,,9.8,29/03/2014,2
11.8,91,1.6,0.0,0.0,,10.3,29/03/2014,3
12.6,89,0.92,0.0,0.0,,10.7,29/03/2014,4
11.7,92,1.41,0.2,0.0,,10.5,29/03/2014,5
9.7,97,1.42,0.2,0.0,,9.3,29/03/2014,6
9.3,99,1.43,0.1,0.0,,9.1,29/03/2014,7
9.9,98,1.6,0.0,0.0,,9.6,29/03/2014,8
10.4,97,1.8,0.0,0.0,,9.9,29/03/2014,9
10.5,95,2.6,0.0,0.0,,9.7,29/03/2014,10
10.6,94,2.98,0.0,0.0,,9.7,29/03/2014,11
10.3,96,3.16,0.5,0.0,,9.7,29/03/2014,12
10.3,97,3.89,1.1,0.0,,9.9,29/03/2014,13
10.1,98,4.34,0.8,0.0,,9.8,29/03/2014,14
11.8,99,3.85,1.0,0.0,,11.7,29/03/2014,15
11.3,99,4.11,2.3,0.0,,11.2,29/03/2014,16
11.4,99,4.16,4.2,0.0,,11.3,29/03/2014,17
12.2,99,3.62,2.8,0.0,,12.0,29/03/2014,18
12.9,99,3.8,2.3,0.0,,12.8,29/03/2014,19
13.1,99,3.96,1.2,0.0,,12.9,29/03/2014,20
13.1,99,3.94,0.5,0.0,,12.9,29/03/2014,21
13.1,99,3.89,0.1,0.0,,12.9,29/03/2014,22
13.2,99,2.88,0.3,0.0,,13.1,29/03/2014,23
13.5,99,1.79,0.2,0.0,,13.4,30/03/2014,0
13.7,99,2.64,0.3,0.0,,13.6,30/03/2014,1
13.6,99,3.61,0.2,0.0,,13.5,30/03/2014,2
9.4,98,4.32,1.8,0.0,,9.2,30/03/2014,3
8.3,98,4.69,0.7,0.0,,8.0,30/03/2014,4
7.7,97,5.28,0.0,0.0,,7.2,30/03/2014,5
7.3,95,4.14,0.2,0.0,,6.5,30/03/2014,6
6.8,94,5.0,0.7,0.0,,5.9,30/03/2014,7
6.0,93,5.54,0.5,0.0,,5.0,30/03/2014,8
5.1,94,6.11,0.3,0.0,,4.2,30/03/2014,9
4.3,92,6.44,0.4,0.0,,3.2,30/03/2014,10
3.7,91,6.44,0.4,0.0,,2.4,30/03/2014,11
3.4,90,6.73,1.1,0.0,,1.8,30/03/2014,12
3.5,93,7.11,1.2,0.0,,2.4,30/03/2014,13
3.9,92,6.94,1.1,0.0,,2.7,30/03/2014,14
2.9,99,6.65,1.9,0.42,,2.7,30/03/2014,15
2.7,100,5.59,2.5,0.84,,2.7,30/03/2014,16
2.7,99,5.23,2.9,0.91,,2.6,30/03/2014,17
2.9,99,5.22,2.9,0.63,,2.8,30/03/2014,18
3.4,98,5.88,2.8,0.14,,3.1,30/03/2014,19
4.2,91,6.69,2.4,0.0,,2.8,30/03/2014,20
4.3,91,6.98,2.0,0.0,,2.9,30/03/2014,21
4.2,90,6.94,1.6,0.0,,2.6,30/03/2014,22
4.0,88,6.76,1.0,0.0,,2.2,30/03/2014,23
3.8,86,6.67,0.4,0.0,,1.7,31/03/2014,0
3.8,82,6.4,0.2,0.0,,1.0,31/03/2014,1
4.0,76,6.17,0.0,0.0,,0.1,31/03/2014,2
4.1,78,6.13,0.0,0.0,,0.6,31/03/2014,3
4.3,74,6.23,0.0,0.0,,0.0,31/03/2014,4
4.4,70,6.23,0.0,0.0,,-0.6,31/03/2014,5
4.4,67,5.49,0.0,0.0,,-1.2,31/03/2014,6
4.2,66,5.72,0.0,0.0,,-1.6,31/03/2014,7
4.5,66,6.02,0.0,0.0,,-1.4,31/03/2014,8
5.9,62,6.06,0.0,0.0,,-0.9,31/03/2014,9
7.6,56,6.58,0.0,0.0,,-0.7,31/03/2014,10
9.9,50,6.36,0.0,0.0,,-0.0,31/03/2014,11
12.1,45,6.09,0.0,0.0,,0.6,31/03/2014,12
14.1,41,5.96,0.0,0.0,,1.0,31/03/2014,13
15.7,37,5.95,0.0,0.0,,1.2,31/03/2014,14
16.9,35,6.14,0.0,0.0,,1.4,31/03/2014,15
17.5,34,6.14,0.0,0.0,,1.4,31/03/2014,16
17.5,34,5.59,0.0,0.0,,1.6,31/03/2014,17
16.8,38,3.28,0.0,0.0,,2.5,31/03/2014,18
14.9,42,2.69,0.0,0.0,,2.1,31/03/2014,19
12.5,48,2.83,0.0,0.0,,1.8,31/03/2014,20
10.8,52,2.7,0.0,0.0,,1.4,31/03/2014,21
9.2,58,2.69,0.0,0.0,,1.3,31/03/2014,22
7.6,64,2.66,0.0,0.0,,1.3,31/03/2014,23
6.2,68,2.8,0.0,0.0,,0.8,01/04/2014,0
5.0,68,2.86,0.0,0.0,,-0.3,01/04/2014,1
3.9,69,2.86,0.0,0.0,,-1.2,01/04/2014,2
3.6,75,3.02,0.0,0.0,,-0.5,01/04/2014,3
2.6,77,2.58,0.0,0.0,,-1.0,01/04/2014,4
2.0,79,2.2,0.0,0.0,,-1.3,01/04/2014,5
1.9,78,1.98,0.0,0.0,,-1.5,01/04/2014,6
1.6,80,1.66,0.0,0.0,,-1.5,01/04/2014,7
3.3,78,1.56,0.0,0.0,,-0.2,01/04/2014,8
6.1,67,0.61,0.0,0.0,,0.4,01/04/2014,9
8.2,61,0.92,0.0,0.0,,1.2,01/04/2014,10
10.1,57,1.24,0.0,0.0,,2.0,01/04/2014,11
11.9,53,1.55,0.0,0.0,,2.7,01/04/2014,12
13.2,51,1.97,0.0,0.0,,3.1,01/04/2014,13
14.0,50,1.84,0.0,0.0,,3.7,01/04/2014,14
16.4,46,1.9,0.0,0.0,,4.6,01/04/2014,15
17.3,45,2.18,0.0,0.0,,5.2,01/04/2014,16
17.7,44,2.71,0.0,0.0,,5.5,01/04/2014,17
17.2,48,1.96,0.0,0.0,,6.0,01/04/2014,18
15.0,57,2.56,0.0,0.0,,6.5,01/04/2014,19
12.3,65,3.18,0.0,0.0,,6.0,01/04/2014,20
10.7,72,3.34,0.0,0.0,,5.9,01/04/2014,21
9.7,77,2.75,0.0,0.0,,5.9,01/04/2014,22
8.9,82,2.6,0.0,0.0,,6.0,01/04/2014,23
8.4,86,2.5,0.0,0.0,,6.2,02/04/2014,0
8.0,89,2.43,0.0,0.0,,6.3,02/04/2014,1
7.5,91,2.1,0.0,0.0,,6.1,02/04/2014,2
6.5,92,2.28,0.0,0.0,,5.3,02/04/2014,3
8.5,85,1.17,0.0,0.0,,6.1,02/04/2014,4
6.7,90,0.78,0.0,0.0,,5.2,02/04/2014,5
5.8,93,1.4,0.0,0.0,,4.7,02/04/2014,6
5.7,94,1.35,0.0,0.0,,4.9,02/04/2014,7
7.6,89,2.04,0.0,0.0,,5.8,02/04/2014,8
10.0,79,2.83,0.0,0.0,,6.4,02/04/2014,9
12.6,66,2.94,0.0,0.0,,6.4,02/04/2014,10
13.2,59,2.33,0.0,0.0,,5.2,02/04/2014,11
14.4,56,2.28,0.0,0.0,,5.8,02/04/2014,12
15.3,56,2.06,0.0,0.0,,6.6,02/04/2014,13
16.7,54,1.5,0.0,0.0,,7.4,02/04/2014,14
18.6,55,0.58,0.0,0.0,,9.3,02/04/2014,15
19.1,53,0.71,0.0,0.0,,9.4,02/04/2014,16
19.0,54,0.61,0.0,0.0,,9.4,02/04/2014,17
18.5,57,1.43,0.0,0.0,,9.7,02/04/2014,18
17.0,65,1.71,0.0,0.0,,10.4,02/04/2014,19
14.6,74,2.28,0.0,0.0,,10.0,02/04/2014,20
12.9,78,1.89,0.0,0.0,,9.3,02/04/2014,21
11.9,82,1.58,0.0,0.0,,8.9,02/04/2014,22
11.0,87,1.75,0.0,0.0,,8.8,02/04/2014,23
11.1,83,1.02,0.0,0.0,,8.3,03/04/2014,0
10.5,87,0.54,0.0,0.0,,8.3,03/04/2014,1
9.8,92,0.91,0.0,0.0,,8.6,03/04/2014,2
9.6,89,1.51,0.0,0.0,,8.0,03/04/2014,3
10.6,84,1.32,0.2,0.0,,8.0,03/04/2014,4
9.7,90,0.92,0.0,0.0,,8.1,03/04/2014,5
9.1,94,1.43,0.0,0.0,,8.2,03/04/2014,6
8.8,95,1.5,0.0,0.0,,8.0,03/04/2014,7
9.4,95,1.63,0.0,0.0,,8.7,03/04/2014,8
11.5,86,1.5,0.0,0.0,,9.3,03/04/2014,9
13.1,75,1.94,0.0,0.0,,8.8,03/04/2014,10
14.3,68,1.97,0.0,0.0,,8.4,03/04/2014,11
15.0,65,2.2,0.0,0.0,,8.6,03/04/2014,12
16.0,64,2.24,0.0,0.0,,9.2,03/04/2014,13
16.7,63,2.14,0.0,0.0,,9.7,03/04/2014,14
18.4,59,2.08,0.2,0.0,,10.2,03/04/2014,15
17.6,61,3.0,0.0,0.0,,10.1,03/04/2014,16
17.4,62,3.76,0.0,0.0,,9.9,03/04/2014,17
16.6,65,2.43,0.0,0.0,,10.0,03/04/2014,18
15.5,69,1.93,0.0,0.0,,9.9,03/04/2014,19
14.1,74,1.49,0.0,0.0,,9.5,03/04/2014,20
13.3,75,1.97,0.3,0.0,,9.0,03/04/2014,21
12.5,77,2.26,0.3,0.0,,8.5,03/04/2014,22
11.4,80,3.07,0.6,0.0,,8.1,03/04/2014,23
10.0,88,3.85,1.5,0.0,,8.2,04/04/2014,0
9.0,92,3.48,2.2,0.0,,7.7,04/04/2014,1
8.5,93,3.35,1.2,0.0,,7.5,04/04/2014,2
8.5,90,3.73,0.4,0.0,,6.9,04/04/2014,3
8.0,92,3.7,0.2,0.0,,6.7,04/04/2014,4
7.7,91,3.81,0.0,0.0,,6.3,04/04/2014,5
7.7,90,3.32,0.0,0.0,,6.2,04/04/2014,6
7.7,90,4.1,0.0,0.0,,6.2,04/04/2014,7
8.0,90,3.54,0.0,0.0,,6.5,04/04/2014,8
8.8,89,3.79,0.0,0.0,,7.1,04/04/2014,9
10.1,87,4.1,0.0,0.0,,8.0,04/04/2014,10
11.4,85,4.8,0.0,0.0,,9.0,04/04/2014,11
12.4,84,4.28,0.0,0.0,,9.7,04/04/2014,12
14.1,81,4.59,0.0,0.0,,10.8,04/04/2014,13
15.5,78,4.65,0.0,0.0,,11.6,04/04/2014,14
14.3,76,4.18,0.0,0.0,,10.2,04/04/2014,15
14.5,77,3.91,0.0,0.0,,10.6,04/04/2014,16
14.7,79,2.92,0.0,0.0,,11.0,04/04/2014,17
14.9,80,1.9,0.0,0.0,,11.5,04/04/2014,18
14.2,83,3.35,0.0,0.0,,11.3,04/04/2014,19
12.5,88,2.19,0.0,0.0,,10.6,04/04/2014,20
11.6,91,2.47,0.0,0.0,,10.2,04/04/2014,21
10.9,94,2.42,0.1,0.0,,10.0,04/04/2014,22
10.4,96,1.84,0.3,0.0,,9.8,04/04/2014,23
11.4,93,1.0,0.0,0.0,,10.3,05/04/2014,0
10.0,98,1.24,0.0,0.0,,9.6,05/04/2014,1
10.9,96,2.48,0.0,0.0,,10.4,05/04/2014,2
8.9,96,3.34,0.0,0.0,,8.3,05/04/2014,3
